track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2LWBOPGmgxCI9awFaBN5JL,Magn Us,Common Sunflower,Common Sunflower,49,99317,False,0.799,0.484,11,-8.4,0,0.0907,0.722,0.916,0.0903,0.552,87.02,4,Classical / Ambient
3yMVDO47131gedr5Js2OvK,Liquid Mind,Liquid Mind VII: Reflection,My Orchid Spirit,22,460133,False,0.0621,0.11,6,-23.452,1,0.0449,0.977,0.867,0.0977,0.0304,55.907,4,Classical / Ambient
326fYiCUUznsIgJFPgrSyl,Nature Sounds,Rainforest - Sounds of Nature,Relaxed Amazon Rainforest,35,570403,False,0.272,0.998,6,-28.173,0,0.0329,0.672,0.742,0.968,1e-05,101.613,5,Classical / Ambient
0CMjjw0RYpNfQ1VkkL6Bwf,Chloé Czans,Fleurs de cerisier,Fleurs de cerisier,61,160000,False,0.416,0.0503,5,-27.03,1,0.0318,0.992,0.92,0.113,0.0902,88.541,4,Classical / Ambient
2n2Pw4a1XKWLQt3mnbBH6V,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Ramacandram,32,79053,False,0.656,0.533,7,-9.108,1,0.0588,0.902,0.308,0.0598,0.912,83.074,4,Classical / Ambient
7JVjcxfs9CG6Ozlmibdrkl,Stephan Moccio,Whitby,Whitby,49,195240,False,0.215,0.0223,7,-28.528,0,0.0432,0.991,0.922,0.105,0.253,166.528,3,Classical / Ambient
1ZJ8pODFM2y5DeSthUTBrC,Bethel Music;Brian Johnson,Simple,I Still Believe,54,305768,False,0.414,0.25,9,-11.802,1,0.029,0.776,0.0,0.0886,0.25,148.402,4,Classical / Ambient
6XTKYGyydndSUV3OHHDwZU,Luke Howard,A Bad Dream That Will Pass Away,A Bad Dream That Will Pass Away,64,176000,False,0.386,0.0552,10,-31.201,1,0.0395,0.992,0.942,0.0805,0.247,111.914,3,Classical / Ambient
69Q3BvKjpIeCJkCcvPxs7R,MAGICMINT,Fandango,Fandango,47,127640,False,0.576,0.33,7,-12.071,1,0.238,0.445,0.81,0.106,0.37,63.935,4,Classical / Ambient
0Uj2rPaCgJp15wYQUmeLvl,The Sleep Helpers;Meditation Relaxation Club;Zen Music Garden,"2017 Best Compilation of Sleep Rain, Relaxation, Stress Relief, Meditation Music, White Noise, Insomnia Aid, Help Me Sleep",Light Rain on a Tin Roof,38,128451,False,0.405,0.997,1,-21.862,0,0.043,0.588,0.978,0.886,0.00523,110.766,1,Classical / Ambient
3Y4VTVeGZhchi8mZdAfmfD,Vacuum Cleaner White Noise,Colic Sweep Vacuum Cleaner White Noise (The Best White Noise For Any Colic Baby),Vacuum Cleaner White Noise,32,3600120,False,0.0989,0.0134,8,-22.592,1,0.0673,0.958,0.871,0.119,0.0272,91.202,4,Classical / Ambient
1o4yznvYx55SxLkGjE2Vy6,Roberto Alagna;London Orchestra;Yvan Cassar,Malèna,Core ‘ngrato,19,333720,False,0.158,0.281,3,-8.069,1,0.0376,0.957,0.0062,0.104,0.0485,74.409,5,Classical / Ambient
3rqtyU3hEBbdAKMVzQDl1Z,Nature Sounds,Rainforest - Sounds of Nature,Restful Rainforest Daytime Birds and Insects,33,570036,False,0.159,0.122,1,-19.339,0,0.0523,0.995,0.698,0.15,0.0191,130.894,4,Classical / Ambient
3uoH77ACXwAdvVCCbgw1Ol,Adolphe Adam;Wiener Sängerknaben;Friar Alessandro;Schubert-Akademie;Gerald Wirth,Classical Christmas,O Holy Night,0,401933,False,0.136,0.23,2,-11.668,1,0.0355,0.961,0.148,0.113,0.122,82.083,3,Classical / Ambient
15ClDfkEXOazwTGLJIeK1e,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"8 Variations on ‘Ein Weib ist das herrlichste Ding’ by B. Schack in F, K.613: 2. Variation I",5,82697,False,0.336,0.163,5,-23.582,1,0.0513,0.996,0.939,0.115,0.448,78.416,1,Classical / Ambient
14DLzsFYQOK3195eshJ3Aw,Philharmonia Orchestra;Charles Dutoit,Happy Haunted Halloween Tunes,"Danse macabre, Op. 40",0,422826,False,0.334,0.187,7,-20.906,0,0.0415,0.884,0.797,0.105,0.0836,112.135,4,Classical / Ambient
5Z1IgQqkuCrd7EYYWw5mTQ,Il Volo,Il Volo...Takes Flight (Live From The Detroit Opera House),Granada - Live From The Detroit Opera House,23,239040,False,0.224,0.558,7,-5.648,0,0.0432,0.86,0.000101,0.987,0.37,82.58,3,Classical / Ambient
0CVqHDuz3FXN45aTLzcpq8,Malladi Brothers,Vaggeya Vaibhavam,Tillana - Kamas - Adi,35,219320,False,0.464,0.663,5,-6.284,1,0.141,0.857,0.000272,0.387,0.782,85.901,4,Classical / Ambient
4hLRBySljQhnEhNBNNdspx,Counting Tides,Long Distances,Long Distances,60,172374,False,0.0977,0.0338,0,-34.726,1,0.0463,0.866,0.842,0.0863,0.0373,60.525,4,Classical / Ambient
7aobMbEFBMR9BuQOHWLdMi,Sleep Baby Sleep;White Noise Meditation;Delta Don and Theta Mind Cream;Soothing White Noise for Relaxation;Binaural Beats,"Brown Noise, White Noise, and Binaural Beats Entrainment (Loopable with no Fade)",Brown Noise with Binaural Beats - Theta - Loopable with No Fade,33,73886,False,0.0,0.475,9,-21.019,0,0.0,0.914,0.851,0.315,0.0,0.0,0,Classical / Ambient
3buuTJwcSNzJSY7YliMDNC,Dan Gibson's Solitudes,Calm the Mind,Streams of Consciousness,30,316672,False,0.273,0.0409,2,-25.547,0,0.0389,0.986,0.925,0.719,0.0788,88.993,3,Classical / Ambient
2wBqMT6p5YmoUqztbdgUrW,Starsailor,Session Acoustique,Way to Fall,0,269973,False,0.328,0.337,2,-11.001,0,0.0279,0.215,9.47e-05,0.117,0.207,140.571,3,Classical / Ambient
4JyPpDem70RM8cGsRn0UqB,George Skaroulis,Passions,Don't Forget Me,21,104346,False,0.353,0.0923,7,-18.85,0,0.0688,0.993,0.935,0.14,0.0759,72.789,4,Classical / Ambient
0DVnuLTzoFyQS0ZV9Ygqsb,Yiruma,Yiruma 2nd Album 'First Love' (The Original & the Very First Recording),When The Love Falls,48,197573,False,0.381,0.158,0,-24.813,0,0.0571,0.991,0.937,0.127,0.355,144.737,4,Classical / Ambient
2eTRqllk2ANQO7wwMkidwL,Danny Wright,And The Oscar Goes To: 20 Academy Award Honored Favorites,"Colors Of The Wind (From ""Pocahontas"")",46,205533,False,0.474,0.0801,7,-21.241,0,0.0456,0.992,0.887,0.113,0.138,67.516,3,Classical / Ambient
5d2ZyJK1uK4bbLf6YKHOhw,Smartface,Need To Breathe,Need To Breathe,23,113939,False,0.772,0.661,7,-6.689,1,0.038,0.432,0.854,0.573,0.162,99.011,4,Classical / Ambient
35CDh8papFzZ9k2YNff3cF,Will Ackerman,Meditations,When the Moon Sings,22,375240,False,0.414,0.145,1,-16.02,1,0.0415,0.972,0.849,0.122,0.164,115.989,4,Classical / Ambient
6YPb7DMon2lInNJciLwgzG,Sleeping At Last,Turning Page,Turning Page (Instrumental),52,256354,False,0.281,0.339,3,-11.472,1,0.0288,0.793,0.903,0.108,0.163,125.207,4,Classical / Ambient
6KpO4neDXxGdiEgsivZieY,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Divenire (Deluxe Edition),Divenire,58,402240,False,0.14,0.217,7,-15.304,1,0.0352,0.909,0.855,0.0689,0.078,88.381,4,Classical / Ambient
57cmZWqFcUjDxLCO7ShN2m,Jimmy Lite Hands,Angel Delight,$100,36,259366,False,0.718,0.193,7,-10.486,1,0.12,0.562,0.935,0.107,0.908,86.995,4,Classical / Ambient
1Ez4p27fWkO7j9F1o5aHOD,Skylar Grey;X Ambassadors,Cannonball,Cannonball,46,235426,False,0.577,0.798,9,-6.64,1,0.0556,0.0523,0.000922,0.46,0.397,103.036,4,Classical / Ambient
4004xnMLj5QGxWvu6JPcJ7,Nightwish,Over The Hills And Far Away,Over The Hills And Far Away,56,302266,False,0.224,0.915,4,-3.299,0,0.0696,0.000313,0.000285,0.0916,0.381,101.766,3,Classical / Ambient
7x97HGHJQwvgDkYOLbpsVF,Enigma,The Cross Of Changes,Age Of Loneliness (Carly's Song),48,321493,False,0.523,0.659,4,-12.884,0,0.0447,0.0246,0.39,0.333,0.226,92.991,4,Classical / Ambient
17xGX76BVzLRSbpYteAGR4,Keane,Hopes And Fears,Bedshaped,58,278000,False,0.501,0.407,4,-6.947,1,0.0301,0.633,0.000198,0.0918,0.0922,74.937,4,Classical / Ambient
2GoAhMIvnZ1n7ZEqj7jrAa,frek!,comic sans,life is a balloon,37,104470,False,0.556,0.264,11,-12.118,0,0.145,0.482,0.697,0.102,0.501,169.955,4,Classical / Ambient
7CvvR4ZVO8vhQMNxDoeCTB,Georges Bizet;Teresa Berganza;Plácido Domingo;London Symphony Orchestra;Claudio Abbado,Bizet: Carmen,"Carmen, WD 31 / Act I: Chanson et Duo: ""Près des remparts de Séville""",20,269693,False,0.353,0.0226,2,-24.238,1,0.0565,0.986,6.29e-06,0.151,0.144,142.275,3,Classical / Ambient
5dhj9EMLIeq5R1zEo3PSni,Leo Baumgart,Versuchen,Versuchen,62,136654,False,0.12,0.0082,0,-34.09,1,0.0396,0.973,0.897,0.111,0.0615,77.165,4,Classical / Ambient
0F0xZC5P82Ov3hdFdZwi7M,Sidezz,Take the Back Roads,Take the Back Roads,35,147875,False,0.742,0.208,3,-9.677,1,0.239,0.571,0.898,0.102,0.341,81.989,4,Classical / Ambient
49PrqjRWKJx7kj21ssTVxc,Andrea Bocelli;Matteo Bocelli;Virginia Bocelli,A Family Christmas,Happy Xmas (War Is Over),0,212133,False,0.199,0.295,8,-10.907,1,0.0379,0.77,0.0,0.172,0.198,72.916,3,Classical / Ambient
58wCmem95U5HegMFOFGqUf,Wolfgang Amadeus Mozart;Karl-Heinz Steffens;Werner Mittelbach;Joachim Olszewski,Mozart - All Day Classics,"2 Canons in F for 2 voices in 1, K508a: Nos. 1-2",7,84226,False,0.647,0.094,3,-21.151,1,0.222,0.993,0.94,0.113,0.524,126.319,4,Classical / Ambient
06YQULjJuHlACCU2LYL055,Enigma,Love Sensuality Devotion: The Greatest Hits,Silence Must Be Heard,42,286360,False,0.578,0.83,4,-7.976,0,0.0414,0.00556,0.564,0.221,0.392,102.484,4,Classical / Ambient
7gLVKmFdPHGTrrK5QknUnw,Rival Consoles,Now Is,World Turns,42,323919,False,0.594,0.418,8,-12.837,1,0.0285,0.107,0.917,0.112,0.0375,105.999,4,Classical / Ambient
1ajmDbaiiibRPxiXUSMGlg,Wolfgang Amadeus Mozart;Mao Fujita,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 8 in A Minor, K. 310: III. Presto",13,178760,False,0.474,0.159,9,-19.083,0,0.0449,0.993,0.898,0.0872,0.585,103.512,4,Classical / Ambient
48YyZ1XTQT9UZrBoVNY568,Timothy Infinite,Soleado,Olas,5,131134,False,0.71,0.439,1,-6.758,1,0.107,0.0145,0.684,0.0891,0.4,194.09,4,Classical / Ambient
18A3Pp7WYEnXR7RigRisGT,Tushar Dutta;Trishit;Supratik Das;Roompa;Pradyot De,Durga,Madhukaitava Vidhwangsi,33,588026,False,0.48,0.233,9,-9.407,1,0.0331,0.876,1.97e-06,0.0896,0.136,120.074,4,Classical / Ambient
64ta7ZvTJeThz7Ns4LmAHS,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Amadeus,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",61,460026,False,0.428,0.237,7,-13.764,0,0.0351,0.987,0.896,0.0849,0.357,79.904,4,Classical / Ambient
4FJFz3htV3dahKGoa2mGzh,OneRepublic,pov: it's 2019,Rescue Me,0,159650,False,0.761,0.606,11,-7.742,0,0.0424,0.157,0.0,0.574,0.646,121.038,4,Classical / Ambient
4dVLyTbpd6o1f1rhnOBLR8,Mree,The Middle,When You Come Home,43,271586,False,0.353,0.116,0,-14.189,1,0.0373,0.98,0.000787,0.0917,0.102,64.119,4,Classical / Ambient
3gFQOMoUwlR6aUZj81gCzu,Joe Hisaishi,Spirited Away Soundtrack,One Summer Day,65,189800,False,0.41,0.196,0,-15.956,1,0.0383,0.953,0.892,0.0974,0.0622,78.823,4,Classical / Ambient
0D0WUOFwmD2mfwWTNtfMNk,Rain Sounds XLE Library,Pouring Rain,Rain Sound: Outdoors,32,140157,False,0.323,1.0,6,-23.759,1,0.0358,0.985,0.822,0.974,1e-05,114.101,3,Classical / Ambient
4fD4bjo6ZQp8tlF8Kyy6Ad,Rain Sounds XLE Library,A Collection of Soothing Night Rain,Rain Sound: Pouring,38,141430,False,0.17,0.847,8,-16.912,1,0.0679,1.01e-06,0.999,0.482,0.0394,116.661,3,Classical / Ambient
7JAS7ebzk6QH4XEamLH9wS,Fabrizio Paterlini,Viandanze,Veloma,53,167947,False,0.302,0.12,7,-21.272,0,0.037,0.98,0.887,0.0874,0.218,108.008,4,Classical / Ambient
2ay3BKEbIWexKL9mfqZqJi,White Noise Research,White Noise for Baby: Soothing Sounds for Newborn Babies to Aid Sleep,A Big Old Downpour,32,598331,False,0.168,1.0,4,-17.693,1,0.0523,0.994,0.699,0.963,1e-05,123.451,3,Classical / Ambient
4zK4eYGU5SKPEIDST6QHv0,White Noise for Babies,Rising Sun,Cosmic Ocean,0,164258,False,0.213,0.0576,7,-30.408,1,0.0623,0.866,0.85,0.0991,0.0389,70.795,4,Classical / Ambient
2oGCF7bqdm78ERoKVUp7LT,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - Inspiring Classics,"12 German Dances, K. 586: No. 2 in G Major",1,94666,False,0.464,0.125,7,-16.569,1,0.0693,0.919,0.13,0.284,0.813,153.056,4,Classical / Ambient
6d2FHh69hmerYYrM5VMII2,White Noise for Babies,Thinned Phaser,Digital Sounds,0,228000,False,0.162,0.797,4,-7.936,0,0.085,0.788,0.943,0.796,0.00973,126.964,4,Classical / Ambient
065jweuhTfrGT3dic3ZIOG,Will Ackerman;Charlie Bisharat;Noah Wilding;Tom Eaton,Positano Songs,For Giovanni,21,292133,False,0.361,0.337,7,-12.085,1,0.0363,0.898,0.898,0.115,0.0986,124.159,4,Classical / Ambient
5Cc2v7fm2cCm5ux4fgCQpM,Tony Anderson,Chasm,Nocturne in Paris,45,435124,False,0.228,0.082,7,-21.568,1,0.033,0.931,0.896,0.0879,0.0389,75.259,5,Classical / Ambient
6CfAtjogau9v9kmtZVrNG8,Novo Amor,If We're Being Honest,If We're Being Honest,46,235053,False,0.498,0.432,3,-7.297,1,0.0296,0.888,0.617,0.136,0.126,132.928,4,Classical / Ambient
3FRKJyEazxmrH3Ez8FFUIx,Johann Sebastian Bach;The Monteverdi Choir;English Baroque Soloists;John Eliot Gardiner,Classical Christmas,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 1 Chorus: ""Jauchzet, frohlocket""",0,459360,False,0.499,0.327,1,-16.66,1,0.0382,0.937,0.161,0.131,0.43,134.882,3,Classical / Ambient
0zt9Ug83PbMEkJBgSpwdqZ,Secret Garden,Songs From A Secret Garden,Serenade To Spring,54,195120,False,0.119,0.322,9,-12.25,1,0.0349,0.69,0.888,0.0994,0.125,83.529,4,Classical / Ambient
1gMuHUxFRYRDAmdfG3mmNM,White Noise Babies,Loopable White Noise For Baby Sleep,Air Conditioner - Loopable Without Fade,32,77482,False,0.0,0.000638,1,-42.864,1,0.0,0.98,0.833,0.0983,0.0,0.0,0,Classical / Ambient
0fzmXtw6U2FZjZlseViHdN,Mario Frangoulis,Music of the Night,Caruso,19,231226,False,0.459,0.484,2,-8.264,0,0.0526,0.878,2.92e-06,0.764,0.263,65.024,4,Classical / Ambient
22MqUOjFbnrUTp6Ahban12,Il Volo,Il Volo...Takes Flight (Live From The Detroit Opera House),Notte Stellata (The Swan) - Live From The Detroit Opera House,19,233786,False,0.198,0.235,1,-11.246,1,0.0371,0.939,0.00144,0.843,0.0879,135.312,4,Classical / Ambient
3fhiTiCkp2Vb2T5bpNsopZ,Timothy Infinite,GRN,Spinach,23,157681,False,0.726,0.472,9,-5.044,0,0.0346,0.701,0.831,0.229,0.636,87.98,4,Classical / Ambient
5A6E9cVlxYAmEvdbEE4w9Y,Karim Kamar,"Selected Works, Vol. 3",drivers license - Piano Arrangement,40,284000,False,0.344,0.081,10,-23.65,1,0.0564,0.983,0.9,0.103,0.034,128.876,4,Classical / Ambient
6ijjVhsdUDrHWTkciKq0nD,Lorelle Paredes,Rituals,Rituals,65,144782,False,0.214,0.0422,2,-28.109,1,0.0366,0.994,0.896,0.0969,0.0575,69.912,3,Classical / Ambient
33SwWScAR3p0ziK5m0jQBT,Andrea Bocelli,Cinema (Special Edition),"L'amore è una cosa meravigliosa - From ""Love Is A Many-Splendored Thing""",21,203662,False,0.205,0.338,0,-10.787,0,0.0319,0.863,2.02e-05,0.11,0.148,83.191,4,Classical / Ambient
0j0gaTj0JB6vT3poiPwLd5,Phive O,LMIRL,LMIRL,40,149968,False,0.69,0.282,5,-14.097,0,0.047,0.827,0.849,0.141,0.237,160.05,3,Classical / Ambient
5ErJKc7owzejzp8tXmUj0U,Fabrizio Paterlini,Fuoco,Fuoco,0,156000,False,0.324,0.0102,4,-32.425,1,0.0476,0.993,0.802,0.103,0.0879,72.085,4,Classical / Ambient
6Ck6Tv3EopH6L33sH2I47y,Master Haratt,Delicious Deeds,Delicious Deeds,47,185783,False,0.78,0.417,8,-3.343,0,0.0782,0.127,0.872,0.12,0.759,83.088,4,Classical / Ambient
3uBRqN1cGi6OUp9MF2b4HE,Dan Gibson's Solitudes,Stream of Dreams,The Repose,20,376400,False,0.255,0.105,2,-30.505,1,0.0987,0.774,0.198,0.921,0.166,165.786,4,Classical / Ambient
0G9GqTdIsZTs3yQnmuQDeg,Purbayan Chatterjee;Kaushiki Chakraborty;Yogesh Samsi;V. Selvaganesh,Sargam Surge,Sargam Surge,34,141224,False,0.538,0.828,9,-11.304,1,0.0831,0.391,0.744,0.146,0.773,128.03,4,Classical / Ambient
49J6l9fKrBXaiu9WQkTUBp,Skylar Grey,The Buried Sessions of Skylar Grey,Coming Home - Part II,49,164826,False,0.58,0.282,4,-9.605,1,0.0323,0.93,2.04e-05,0.0905,0.174,129.948,4,Classical / Ambient
1AypLOhAhLxEDCOy5XGxLM,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"Nine Variations in D, K.573 on a minuet by J.P. Duport: 7a. Variation VI - Pt. 1",16,63893,False,0.457,0.0343,2,-27.041,0,0.0465,0.989,0.953,0.0988,0.435,71.381,3,Classical / Ambient
7zqjFQqv1FEAv8nlEYLVoR,rec.memos,Fixed Emotions,Fixed Emotions,43,158158,False,0.76,0.378,7,-11.719,0,0.0633,0.532,0.867,0.117,0.265,80.031,4,Classical / Ambient
62ae1uJPsQIm59fa9MpFnK,Meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",Meeresrauschen zur Entspannung,32,128723,False,0.133,0.999,9,-18.314,0,0.0503,0.364,0.993,0.957,1e-05,142.823,5,Classical / Ambient
6DCLjXH0ak1YerLNW2hwcI,Mila Harper,Reoite,Reoite,61,142638,False,0.0896,0.0183,9,-33.507,1,0.0466,0.957,0.86,0.074,0.0369,85.095,5,Classical / Ambient
0lYsyxj8pDhOHzaJyu7f2E,"Sarah, the Illstrumentalist",Constellations,Cosmos 2278,8,136000,False,0.781,0.49,7,-12.236,1,0.0452,0.217,0.426,0.0809,0.608,114.623,4,Classical / Ambient
0DtX982Ak3uPmFOWMInaWJ,Justnormal,"If you're with me, you're with me.",By the Rivers,10,129878,False,0.721,0.349,5,-9.165,0,0.137,0.947,0.828,0.145,0.141,82.011,4,Classical / Ambient
3uQ33vLHvYhUC5EJvd4RuK,Jobii,Sisu,Sisu,40,153000,False,0.575,0.244,9,-16.842,1,0.0401,0.779,0.742,0.102,0.169,144.087,4,Classical / Ambient
55SXO6PqR6FQ4wOpsxFitG,Yiruma;Caterina Barontini,Classical Piano for Concentration,Maybe,38,248640,False,0.383,0.107,1,-18.489,1,0.0506,0.991,0.92,0.122,0.189,108.216,5,Classical / Ambient
3ARjJ9tbdhlmgiG1vyiGNX,Bombay Jayashri,Cheli (Original Motion Picture Soundtrack),Manohara,41,300573,False,0.682,0.392,11,-11.303,0,0.0498,0.452,9.85e-05,0.276,0.62,143.791,4,Classical / Ambient
1aRSdvKuD2ZAkkNxWX8WSK,Doris Melwin,Dream Reality,Dream Reality,60,186781,False,0.144,0.0028,5,-33.697,1,0.0474,0.937,0.877,0.108,0.208,77.314,1,Classical / Ambient
1cIiZ4ri9EX6Y4GCgIFOta,Wenight,bright nights,bright nights,38,123821,False,0.826,0.34,4,-14.49,0,0.184,0.428,0.763,0.0909,0.162,85.259,4,Classical / Ambient
14I9CpiA1CMTdLga8SKAjJ,Bethel Music;Amanda Cook,You Make Me Brave (Live),You Make Me Brave - Live,54,366160,False,0.422,0.672,3,-6.629,1,0.0333,0.0163,0.00203,0.108,0.342,137.933,4,Classical / Ambient
3WjHA0PI5uElMoEvtkigI4,White Noise Baby Sleep,Soothing Dream White Noise,Watery Brown Noise,34,191505,False,0.133,0.545,1,-26.896,1,0.0637,0.955,0.788,0.112,0.0521,98.729,3,Classical / Ambient
05wIqM9biCDMC5QQHpc3ph,Giuseppe Verdi;Luciano Pavarotti;Dame Joan Sutherland;National Philharmonic Orchestra;Richard Bonynge,Verdi: La Traviata - Highlights,"La traviata / Act III: Parigi, o cara, noi lasceremo",21,295973,False,0.251,0.125,8,-20.49,1,0.048,0.973,1.2e-05,0.286,0.0763,89.471,3,Classical / Ambient
5o780YPKl9p1BNwHsqLWdI,Ocean Waves For Sleep,Crashing Waves for Sleep,Great Ocean,33,145874,False,0.119,0.976,10,-19.811,1,0.0584,0.954,0.996,0.13,1e-05,96.793,4,Classical / Ambient
7CjM9CV5iSpK3Wa0XWAole,George Skaroulis,Passions,The Embrace,19,192133,False,0.256,0.0762,9,-22.708,0,0.0446,0.99,0.929,0.0916,0.117,94.236,4,Classical / Ambient
4s0ygCTgflN300blEVRWCq,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Graduale: Inflammatum est cor meum,0,194000,False,0.172,0.0645,4,-29.127,0,0.0472,0.989,0.00256,0.131,0.101,74.581,5,Classical / Ambient
7egBkyPzx7z0Y9UkQ1kJiM,Hayley Westenra,Positive Classical For Kids,Dark Waltz,29,259105,False,0.148,0.2,3,-13.18,0,0.0388,0.149,4.88e-05,0.122,0.121,87.208,3,Classical / Ambient
4oviAMVnj3noW22hfvgFQS,Léo Delibes;Razumovsky Symphony Orchestra;Andrew Mogrelia,Delibes: Sylvia (Complete Ballet) / Saint-Saens: Henry Viii,Sylvia: Act III: Divertissement: Variation - Valse,58,75106,False,0.346,0.0578,3,-22.644,1,0.0352,0.932,0.928,0.211,0.422,97.259,3,Classical / Ambient
5OYpK0rK5cY8jJrqjiwfsw,Andrea Bocelli,Andrea (Remastered),Tu ci sei,20,285796,False,0.205,0.484,2,-7.968,1,0.0449,0.845,7.37e-06,0.293,0.147,159.797,4,Classical / Ambient
1e9IYUO2mZvklWC5RkffPl,White Noise for Babies,Sea of White Noise,Noise Ambience Calmness,0,218000,False,0.12,0.971,9,-20.252,0,0.0655,0.996,0.883,0.809,1e-05,76.252,3,Classical / Ambient
5fVZC9GiM4e8vu99W0Xf6J,The Fray,How To Save A Life,How to Save a Life,80,262533,False,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,4,Classical / Ambient
3D3Nqn1lOvwYfhPKeORMSs,Gioachino Rossini;Cecilia Bartoli;Orchestra del Teatro Comunale di Bologna;Giuseppe Patanè,Silvia Colloca - Sing Like An Italian,Il barbiere di Siviglia: Una voce poco fa... Io sono docile,0,396564,False,0.415,0.0697,4,-21.838,1,0.0653,0.981,2.39e-05,0.118,0.108,120.05,3,Classical / Ambient
6npUdmcsfp9yRa65tF0PUH,Philip Glass;Daniel Hope;Chie Peters;Deutsches Kammerorchester Berlin;Rundfunkchor Berlin,Classical Running,Echorus,0,351466,False,0.285,0.0158,0,-24.312,1,0.0483,0.947,0.466,0.126,0.0369,119.852,4,Classical / Ambient
2ThRvXmltv1SkilmCu4wr0,Crate Diggers,The Cat's Meow,Me Gusta,35,125684,False,0.708,0.306,10,-10.047,0,0.197,0.886,0.163,0.108,0.344,95.041,4,Classical / Ambient
4BHOr0zMeC7aoJn61EAj4O,Jim Brickman,Timeless,Moon River,20,245360,False,0.432,0.14,0,-16.321,1,0.0414,0.964,0.927,0.108,0.129,111.993,1,Classical / Ambient
5AznudNZijnLdqFPyqDaGM,Pink Noise,Pink Noise Rain Sounds,Pouring Rain (Loop with No Fade),35,126000,False,0.154,0.451,1,-27.582,1,0.159,0.000405,0.995,0.3,0.0103,132.249,3,Classical / Ambient
6k7u5zDeIw2c03ec9EukcC,Wolfgang Amadeus Mozart;Netherlands Wind Ensemble,Mozart: A Night of Classics,"Don Giovanni, K. 527 / Act 1: Fin ch'han dal vino (Arr. for Wind Ensemble)",16,60870,False,0.496,0.234,0,-22.778,1,0.035,0.989,0.95,0.152,0.672,125.694,4,Classical / Ambient
64RV9CJrrlPBG6suy793nu,M. S. Subbulakshmi,"M S Subbulakshmi Radio Recitals,Vol. 4",Lakshmi Ashtothram,30,317543,False,0.564,0.168,7,-11.825,1,0.204,0.995,0.00553,0.129,0.372,86.283,3,Classical / Ambient
2k2MprlqkmDMKKOOWGREzW,Dario Marianelli;Jean-Yves Thibaudet,Pride and Prejudice - OST,"Dawn - From ""Pride & Prejudice"" Soundtrack",62,158600,False,0.332,0.0525,0,-24.1,1,0.0388,0.991,0.891,0.0683,0.097,78.853,3,Classical / Ambient
1rRFlAl3zK7V2AesyQZekW,Ocean Waves For Sleep,Ocean Waves Sounds,Waves: Sleepy Babies,36,194692,False,0.0646,0.303,1,-17.245,1,0.214,0.00311,0.0,0.701,0.0137,78.028,3,Classical / Ambient
4YN9ToTTKCJ8zE4wOJBE6I,Nature Sounds,Relaxing Rain Sounds,Soft Sleep Rain,0,245215,False,0.0691,0.667,1,-22.244,1,0.196,0.0136,0.919,0.44,0.0264,79.184,4,Classical / Ambient
0Cdgym1iXF1kSdqIGUD2Hh,Sless Praismo;Donkeychote,Lanthanide,Lanthanide,7,141176,False,0.768,0.138,8,-16.492,1,0.0877,0.67,0.892,0.105,0.149,85.004,4,Classical / Ambient
6Oi367MytaNMr5I0U0zf2v,Granular,Pink Noise For Sleep,Pink Noise For Sleep 9,33,76261,False,0.0,0.000173,0,-27.962,1,0.0,0.945,0.108,0.105,0.0,0.0,0,Classical / Ambient
6Tec5HNYTRuBnTRkmO4pfX,Timothy Infinite,Electrolytes,Electrolytes,32,123444,False,0.715,0.214,1,-9.715,1,0.27,0.158,0.928,0.101,0.319,80.922,4,Classical / Ambient
6TTMOyQ0hddGKDf9NAB3vu,Sarah Brightman,Dreamchaser,One Day Like This,20,366400,False,0.317,0.482,10,-8.687,1,0.0315,0.444,0.0274,0.101,0.0901,79.722,4,Classical / Ambient
58LhQ04aZ41bNVG4BVNpsh,Nana Mouskouri,Un Bolero Por Favor,No Me Quieras Tanto,21,211333,False,0.459,0.441,7,-10.244,1,0.118,0.88,8.9e-05,0.112,0.331,178.748,4,Classical / Ambient
2N6aUazlszu1DDPnSCGifu,Yanni,The Essential Yanni,In The Morning Light,50,228013,False,0.343,0.131,9,-20.507,1,0.0319,0.981,0.903,0.07,0.177,104.798,4,Classical / Ambient
